company_name,review_date,review_title,review_body_text,overall_review_rating,job_title,location,employee_flag,rating_work_life_balance,rating_compensation_benefits,rating_job_security_advancement,rating_management,rating_culture_values,pros_text,cons_text,page_number,start_offset,source_url
Public-Bank-Berhad,13 October 2018,a good place to work,"a very good place, environment of work. learning how to do sales with a proper guide from senior. the top management also plays their roles in helping new employee to adapt with the work situation",5,Marketing Executive,kedah,former,4,5,5,3,5,,hard to achieve target,10,180,https://malaysia.indeed.com/cmp/Public-Bank-Berhad/reviews?start=180
Bank-Rakyat,11 October 2018,Good Employer,Have a nice memory with bank rakyat. A very good environment. Easy to coorperate with staff. Very supportive employer. Willing to help when needed. I'm happy working in bank rakyat.,5,Sales Executive,Petaling Jaya,former,3,3,3,5,5,,,2,20,https://malaysia.indeed.com/cmp/Bank-Rakyat/reviews?start=20
maybank,11 October 2018,Productive and conducive work place,Excellent company for career growth. Can learn how to managed fraud case and create a wonderful customer experiance and makes them feels great when do any inquiry with Maybank,4,Financial Advisor,Kuala Lumpur,current,4,4,4,4,4,,,9,160,https://malaysia.indeed.com/cmp/Malayan-Banking-Berhad-(maybank)/reviews?start=160
Public-Bank-Berhad,11 October 2018,place where you can learn a lot of things,"Good exposure especially for fresh grad to start their career life. For the younger generation, they need to adapt to baby boomers culture. All its senior management are baby boomers. If they are humble to learn , they will learn a lot. How ever , if they are impatient , they will find big gap to communicate and implement the task.",2,management trainee,Kuala Lumpur,current,2,4,2,2,2,compensation,"long working hours, full load of works",10,180,https://malaysia.indeed.com/cmp/Public-Bank-Berhad/reviews?start=180
RHB Bank Berhad,9 October 2018,Working environment is good,"RHB is a very good company in malaysia to work with colleagues, environment and hard working.Everybody mostly prefer to work such type of company.But it's bit far",3,MSBI (SSIS) Developer,Bangi,current,3,3,2,4,4,,,8,140,https://malaysia.indeed.com/cmp/Rhb-Bank-Berhad/reviews?start=140
United Overseas Bank,3 October 2018,Good for fresh graduate to kick off their career,"The working environment is fairly good. We do not need to work for extra long hours, just the office hour. The company culture is okay, but lack of future career advancement leads me to find other job",3,Senior Officer Finance,Kuala Lumpur,former,4,3,2,2,2,"good location, surrounded by public transport","contract offered to staff for a short period, 5 months",4,60,https://malaysia.indeed.com/cmp/United-Overseas-Bank/reviews?start=60
Cimb-Group,1 October 2018,Work place environment and culture,Work place environment should be conducive with sufficient support extended to employees. Never say no to obstacles but embrace them as everything has a solution.,2,BDC Manager,Genting Highlands,former,2,3,2,3,2,New ideas and knowledge in a different industry,Unethical working ethics,9,160,https://malaysia.indeed.com/cmp/Cimb-Group/reviews?start=160
maybank,27 September 2018,Productive,Maybank is a Strong learning and growing platform for juniors. Maybank has good Banking system and is a matured financial industry . The bank innovates and grows continuously. There is a vast career enhance opportunity for employees. Nevertheless the benefits offered to employees are great interms of remuneration and medical. The practice of TIGER values within the bank creates all employees to be committed and have ownership in achieving their milestones,4,Executive Officer,Malaysia,former,4,5,5,4,4,Good benefits,Long hours,9,160,https://malaysia.indeed.com/cmp/Malayan-Banking-Berhad-(maybank)/reviews?start=160
Cimb-Group,25 September 2018,"very helping, motivated and positive staff","I was located at the front desk to welcoming and attend walk in customer, i need to filter customer on the beginning to keep queue time in the good condition, the roles for staff at the front desk is important to short the process before they go to counter. for example they need to fill any form before the queue number being called, so it will make it the process become fast. Sometimes we assist customer on their problems, such as how to register on the cimb clicks, how to transfer money and so on. Usually senior citizen does not familiar with the technology, so they need someone that can be trusted to assist them.",4,CUSTOMER SERVICE DEPARTMENT (RECARDING),Kuala Lumpur,former,3,3,3,3,3,you can back on time as there no overtime for SL1M staff,there's no benefit for a SL1M staff,9,160,https://malaysia.indeed.com/cmp/Cimb-Group/reviews?start=160
United Overseas Bank,24 September 2018,No work life balance,'- No work life balance - A lot of jobs but not enough manpower - Everyday need to stay back late but no OT - Politic in the office - Too many turnover in a year,1,ACCOUNT MAINTENANCE OFFICER,Kuala Lumpur,former,1,1,1,1,1,Nothing,,4,60,https://malaysia.indeed.com/cmp/United-Overseas-Bank/reviews?start=60
RHB Bank Berhad,23 September 2018,Productive and Fun Place to work,'- Challenging Job - Able to build a fresh network of customer base - Able to explore various business market - Teamwork is essential - the hardest part of the job is meet monthly minimum target,3,Outlet Assistant Manager,Tesco Tanjung Pinang,former,3,3,3,3,3,"Fun working environment, Sufficient break time","Stressful, Too many Products, High monthly Target",8,140,https://malaysia.indeed.com/cmp/Rhb-Bank-Berhad/reviews?start=140
RHB Bank Berhad,21 September 2018,Never compromise integrity,"I gave my entire career working upwards from a graduate trainee till the Senior Vice President level. I was forced to accept a golden handshake not because i was incompetent to lead a strong Loan Recovery team, my unquestionable integrity didn't sit well with one vocal shareholder who also a board of director member. As Head of Recovery, our task to maximise recovery and recalcitrant borrowers we have to punish.. i punished one by winding them up which irked this director as i did it on his friend's company. The rest was history..",5,"Senior Vice President, Head of Loan Recovery",Kuala Lumpur,former,5,5,5,4,5,Respected by peers,Lost a top job,9,160,https://malaysia.indeed.com/cmp/Rhb-Bank-Berhad/reviews?start=160
Cimb-Group,20 September 2018,Environment,Very good place for the add knowledge and experience with cimb. The benefits they offer to the staff is good. Just love what you do can make easier for your career.,4,Personal Financing consultant,Petaling Jaya,current,4,4,4,4,4,Claim,Annual leave,9,160,https://malaysia.indeed.com/cmp/Cimb-Group/reviews?start=160
Cimb-Group,20 September 2018,Productive and learn more about fiance with my senior,"I am also responsible for sales/reporting,prospecting and training new employees during my employment , I have completed these examination and holding the certifications for -Takaful basic examination (TBE) by IBFIM -Pre contract Examination for insurance agent (PCIEA) by MII",5,Personal Financial Advisor,Klang,former,5,5,5,5,5,learn more about fiance,no payment went i work overtime,9,160,https://malaysia.indeed.com/cmp/Cimb-Group/reviews?start=160
Cimb-Group,18 September 2018,Well Place to Work,"Good Place as a Staff. Good of Working Environment, Well organized team, a lot of administration duties learn and opportunity work in customer service industries and banking.",5,Customer Service Representative,Kuala Lumpur,former,5,5,5,5,5,Great Team,Work Late/Over Hours.,9,160,https://malaysia.indeed.com/cmp/Cimb-Group/reviews?start=160
Cimb-Group,17 September 2018,Good company to work,"Nice company to work with, good potential as the CIMB Direction is to conger ASEAN. Good exposure for fresh graduates as the learning many banking SOPs.",3,Project Manager,Kuala lumpur,former,3,3,3,3,3,,,9,160,https://malaysia.indeed.com/cmp/Cimb-Group/reviews?start=160
Cimb-Group,16 September 2018,Productive and fun workplace,"A great workplace and good for career growth progression. Have to learn to be a multitask person and to prioritize workload. In addition, have a great staffs.",5,Customer Service Officer (CSO),Kuala Lumpur,former,4,4,4,4,4,,,9,160,https://malaysia.indeed.com/cmp/Cimb-Group/reviews?start=160
United Overseas Bank,13 September 2018,fun workplace,Very good company for starters. Compliance are very standard and functional. Pantry is prepared in very well manner. Staffs are recruited using contract.,4,Customer Service Senior Officer,Kuala Lumpur,former,4,5,5,3,4,incentive,leaves,5,80,https://malaysia.indeed.com/cmp/United-Overseas-Bank/reviews?start=80
bank islam,12 September 2018,"To manage customer waiting time, operation and atm",Double up effort to facilitate clients needs on banking issues. To ensure clients are well served with goods services and timely. Ensure all amount and figures are key in correctly and accordance to the banking system. Collect monies from the atm and ensure its overall balances.,3,Assistant Manager,"Teluk Intan, Ipoh, KL",former,3,3,3,3,3,Offday on saturday and monday,Shortbreak and long hours,3,40,https://malaysia.indeed.com/cmp/Bank-Islam/reviews?start=40
United Overseas Bank,9 September 2018,Numerous skill develope,'-Able to gain numerous skill that needed in this position -Enable us to make effective time management on the task that w need to complete. -Teamwork spirit,5,senior officer,Kuala Lumpur,former,2,5,5,4,4,medical claim,work life no balance,5,80,https://malaysia.indeed.com/cmp/United-Overseas-Bank/reviews?start=80
Cimb-Group,8 September 2018,Na,"Nice place to work. Learning is there but some times feel monotony in work. Management is good and Work place culture is also good, everyone will help if you are stuck at some point.",5,IBM BPM Developer,Kuala Lumpur,current,4,4,5,5,5,,,9,160,https://malaysia.indeed.com/cmp/Cimb-Group/reviews?start=160
